run_label,parameter_name,parameter_value,subgroup,rows,log_loss,auc,accuracy
subsample=0.6,subsample,0.6,weight_class:lightweight,151,0.6475253105163574,0.6666666666666667,0.6357615894039735
subsample=0.7,subsample,0.7,weight_class:lightweight,151,0.6345205903053284,0.692621431219874,0.6291390728476821
subsample=0.9,subsample,0.9,weight_class:lightweight,151,0.6467196345329285,0.6768631813125696,0.6291390728476821
subsample=1.0,subsample,1.0,weight_class:lightweight,151,0.6435965299606323,0.6863181312569522,0.6291390728476821
baseline,baseline,baseline,weight_class:middleweight,130,0.6610196828842163,0.647184604419102,0.6153846153846154
colsample_bytree=0.6,colsample_bytree,0.6,weight_class:middleweight,130,0.6621271967887878,0.644808743169399,0.6307692307692307
colsample_bytree=0.7,colsample_bytree,0.7,weight_class:middleweight,130,0.6654648780822754,0.6364932287954383,0.6153846153846154
colsample_bytree=0.9,colsample_bytree,0.9,weight_class:middleweight,130,0.661540687084198,0.6476597766690425,0.6076923076923076
colsample_bytree=1.0,colsample_bytree,1.0,weight_class:middleweight,130,0.6626089215278625,0.6400570206699929,0.5923076923076923
gamma=0.5,gamma,0.5,weight_class:middleweight,130,0.6610195636749268,0.647184604419102,0.6153846153846154
gamma=1.0,gamma,1.0,weight_class:middleweight,130,0.6606454253196716,0.6419577096697553,0.6076923076923076
gamma=2.0,gamma,2.0,weight_class:middleweight,130,0.6590030789375305,0.6476597766690425,0.6230769230769231
learning_rate=0.03,learning_rate,0.03,weight_class:middleweight,130,0.662990152835846,0.6372059871703493,0.5692307692307692
learning_rate=0.07,learning_rate,0.07,weight_class:middleweight,130,0.6606554388999939,0.6421952957947256,0.5769230769230769
learning_rate=0.1,learning_rate,0.1,weight_class:middleweight,130,0.6582130789756775,0.6445711570444286,0.6076923076923076
max_depth=3,max_depth,3,weight_class:middleweight,130,0.6624529361724854,0.6398194345450225,0.5923076923076923
max_depth=5,max_depth,5,weight_class:middleweight,130,0.6659142374992371,0.6272273699215966,0.5769230769230769
max_depth=6,max_depth,6,weight_class:middleweight,130,0.6586977243423462,0.6443335709194583,0.6076923076923076
min_child_weight=1,min_child_weight,1,weight_class:middleweight,130,0.6623873114585876,0.6431456402946067,0.6
min_child_weight=5,min_child_weight,5,weight_class:middleweight,130,0.6619277000427246,0.6391066761701115,0.6076923076923076
min_child_weight=7,min_child_weight,7,weight_class:middleweight,130,0.6591987013816833,0.6524114991684484,0.6384615384615384
n_estimators=150,n_estimators,150,weight_class:middleweight,130,0.6610196828842163,0.647184604419102,0.6153846153846154
n_estimators=500,n_estimators,500,weight_class:middleweight,130,0.6610196828842163,0.647184604419102,0.6153846153846154
n_estimators=800,n_estimators,800,weight_class:middleweight,130,0.6610196828842163,0.647184604419102,0.6153846153846154
reg_alpha=0.1,reg_alpha,0.1,weight_class:middleweight,130,0.658280611038208,0.6547873604181517,0.6153846153846154
reg_alpha=0.5,reg_alpha,0.5,weight_class:middleweight,130,0.6637152433395386,0.6364932287954383,0.6230769230769231
reg_alpha=1.0,reg_alpha,1.0,weight_class:middleweight,130,0.6607769131660461,0.6431456402946067,0.6076923076923076
reg_lambda=10.0,reg_lambda,10.0,weight_class:middleweight,130,0.6577996015548706,0.6521739130434783,0.6230769230769231
reg_lambda=2.0,reg_lambda,2.0,weight_class:middleweight,130,0.6622887253761292,0.6374435732953196,0.6076923076923076
reg_lambda=5.0,reg_lambda,5.0,weight_class:middleweight,130,0.6623507142066956,0.6400570206699928,0.6153846153846154
subsample=0.6,subsample,0.6,weight_class:middleweight,130,0.6661791205406189,0.636968401045379,0.5846153846153846
subsample=0.7,subsample,0.7,weight_class:middleweight,130,0.663378119468689,0.6362556426704681,0.5923076923076923
subsample=0.9,subsample,0.9,weight_class:middleweight,130,0.6622296571731567,0.6353052981705869,0.6076923076923076
subsample=1.0,subsample,1.0,weight_class:middleweight,130,0.6624513268470764,0.6369684010453789,0.6076923076923076
baseline,baseline,baseline,weight_class:welterweight,131,0.6423078179359436,0.699623352165725,0.6259541984732825
colsample_bytree=0.6,colsample_bytree,0.6,weight_class:welterweight,131,0.6402597427368164,0.7022128060263653,0.6412213740458015
colsample_bytree=0.7,colsample_bytree,0.7,weight_class:welterweight,131,0.6480294466018677,0.676789077212806,0.6641221374045801
colsample_bytree=0.9,colsample_bytree,0.9,weight_class:welterweight,131,0.6420552730560303,0.6956214689265536,0.648854961832061
colsample_bytree=1.0,colsample_bytree,1.0,weight_class:welterweight,131,0.6438764929771423,0.6925612052730697,0.6335877862595419
gamma=0.5,gamma,0.5,weight_class:welterweight,131,0.6423078775405884,0.699623352165725,0.6259541984732825
gamma=1.0,gamma,1.0,weight_class:welterweight,131,0.6406751871109009,0.6916195856873824,0.6259541984732825
gamma=2.0,gamma,2.0,weight_class:welterweight,131,0.6378349661827087,0.6984463276836158,0.6564885496183206
learning_rate=0.03,learning_rate,0.03,weight_class:welterweight,131,0.6466830968856812,0.681497175141243,0.6106870229007634
learning_rate=0.07,learning_rate,0.07,weight_class:welterweight,131,0.6518319249153137,0.6765536723163842,0.6412213740458015
learning_rate=0.1,learning_rate,0.1,weight_class:welterweight,131,0.6482303738594055,0.6530131826741996,0.648854961832061
max_depth=3,max_depth,3,weight_class:welterweight,131,0.6456761360168457,0.690442561205273,0.6641221374045801
max_depth=5,max_depth,5,weight_class:welterweight,131,0.6447039842605591,0.6807909604519774,0.6412213740458015
max_depth=6,max_depth,6,weight_class:welterweight,131,0.6424012184143066,0.6951506591337101,0.6335877862595419
min_child_weight=1,min_child_weight,1,weight_class:welterweight,131,0.6448686718940735,0.687382297551789,0.6335877862595419
min_child_weight=5,min_child_weight,5,weight_class:welterweight,131,0.6418289542198181,0.6890301318267419,0.6412213740458015
min_child_weight=7,min_child_weight,7,weight_class:welterweight,131,0.6446126103401184,0.6805555555555556,0.6335877862595419
n_estimators=150,n_estimators,150,weight_class:welterweight,131,0.6423078179359436,0.699623352165725,0.6259541984732825
n_estimators=500,n_estimators,500,weight_class:welterweight,131,0.6423078179359436,0.699623352165725,0.6259541984732825
n_estimators=800,n_estimators,800,weight_class:welterweight,131,0.6423078179359436,0.699623352165725,0.6259541984732825
reg_alpha=0.1,reg_alpha,0.1,weight_class:welterweight,131,0.642585039138794,0.6937382297551788,0.648854961832061
reg_alpha=0.5,reg_alpha,0.5,weight_class:welterweight,131,0.641592264175415,0.6831450094161958,0.6412213740458015
reg_alpha=1.0,reg_alpha,1.0,weight_class:welterweight,131,0.6426135897636414,0.6822033898305084,0.6259541984732825
reg_lambda=10.0,reg_lambda,10.0,weight_class:welterweight,131,0.6441927552223206,0.6718455743879473,0.6335877862595419
reg_lambda=2.0,reg_lambda,2.0,weight_class:welterweight,131,0.642095685005188,0.6833804143126178,0.648854961832061
reg_lambda=5.0,reg_lambda,5.0,weight_class:welterweight,131,0.6439592838287354,0.6826741996233523,0.6412213740458015
subsample=0.6,subsample,0.6,weight_class:welterweight,131,0.6471512317657471,0.6786723163841809,0.6335877862595419
subsample=0.7,subsample,0.7,weight_class:welterweight,131,0.6461687088012695,0.6727871939736346,0.6259541984732825
subsample=0.9,subsample,0.9,weight_class:welterweight,131,0.645244300365448,0.6822033898305084,0.6183206106870229
subsample=1.0,subsample,1.0,weight_class:welterweight,131,0.641478419303894,0.6909133709981167,0.6335877862595419
baseline,baseline,baseline,weight_class:women_s_bantamweight,38,0.6778143048286438,0.5983379501385042,0.6052631578947368
colsample_bytree=0.6,colsample_bytree,0.6,weight_class:women_s_bantamweight,38,0.6786803007125854,0.6038781163434903,0.6052631578947368
colsample_bytree=0.7,colsample_bytree,0.7,weight_class:women_s_bantamweight,38,0.6789364218711853,0.6038781163434903,0.631578947368421
colsample_bytree=0.9,colsample_bytree,0.9,weight_class:women_s_bantamweight,38,0.6773532032966614,0.6066481994459834,0.5526315789473685
colsample_bytree=1.0,colsample_bytree,1.0,weight_class:women_s_bantamweight,38,0.6791422367095947,0.6066481994459834,0.5789473684210527
gamma=0.5,gamma,0.5,weight_class:women_s_bantamweight,38,0.6778143048286438,0.5983379501385042,0.6052631578947368
gamma=1.0,gamma,1.0,weight_class:women_s_bantamweight,38,0.6700079441070557,0.6121883656509696,0.6052631578947368
gamma=2.0,gamma,2.0,weight_class:women_s_bantamweight,38,0.6744887232780457,0.6121883656509696,0.5789473684210527
learning_rate=0.03,learning_rate,0.03,weight_class:women_s_bantamweight,38,0.6769173741340637,0.6066481994459835,0.5789473684210527
learning_rate=0.07,learning_rate,0.07,weight_class:women_s_bantamweight,38,0.679300844669342,0.6121883656509695,0.631578947368421
learning_rate=0.1,learning_rate,0.1,weight_class:women_s_bantamweight,38,0.6626884937286377,0.6398891966759003,0.5789473684210527
max_depth=3,max_depth,3,weight_class:women_s_bantamweight,38,0.6779323816299438,0.6121883656509696,0.631578947368421
max_depth=5,max_depth,5,weight_class:women_s_bantamweight,38,0.6740173101425171,0.6121883656509696,0.631578947368421
max_depth=6,max_depth,6,weight_class:women_s_bantamweight,38,0.671553373336792,0.6454293628808865,0.5789473684210527
min_child_weight=1,min_child_weight,1,weight_class:women_s_bantamweight,38,0.6766224503517151,0.6177285318559557,0.6052631578947368
min_child_weight=5,min_child_weight,5,weight_class:women_s_bantamweight,38,0.6709907650947571,0.6177285318559557,0.6578947368421053
min_child_weight=7,min_child_weight,7,weight_class:women_s_bantamweight,38,0.6769012808799744,0.6011080332409973,0.631578947368421
n_estimators=150,n_estimators,150,weight_class:women_s_bantamweight,38,0.6778143048286438,0.5983379501385042,0.6052631578947368
n_estimators=500,n_estimators,500,weight_class:women_s_bantamweight,38,0.6778143048286438,0.5983379501385042,0.6052631578947368
n_estimators=800,n_estimators,800,weight_class:women_s_bantamweight,38,0.6778143048286438,0.5983379501385042,0.6052631578947368
reg_alpha=0.1,reg_alpha,0.1,weight_class:women_s_bantamweight,38,0.6722599864006042,0.6121883656509696,0.5789473684210527
reg_alpha=0.5,reg_alpha,0.5,weight_class:women_s_bantamweight,38,0.6688956618309021,0.6260387811634349,0.6052631578947368
reg_alpha=1.0,reg_alpha,1.0,weight_class:women_s_bantamweight,38,0.6689870953559875,0.6121883656509696,0.631578947368421
reg_lambda=10.0,reg_lambda,10.0,weight_class:women_s_bantamweight,38,0.6757424473762512,0.6094182825484765,0.5789473684210527
reg_lambda=2.0,reg_lambda,2.0,weight_class:women_s_bantamweight,38,0.6800767779350281,0.5955678670360111,0.6052631578947368
reg_lambda=5.0,reg_lambda,5.0,weight_class:women_s_bantamweight,38,0.6742500066757202,0.6066481994459834,0.5789473684210527
subsample=0.6,subsample,0.6,weight_class:women_s_bantamweight,38,0.6747891902923584,0.6149584487534626,0.631578947368421
subsample=0.7,subsample,0.7,weight_class:women_s_bantamweight,38,0.6671153903007507,0.6149584487534625,0.5789473684210527
subsample=0.9,subsample,0.9,weight_class:women_s_bantamweight,38,0.6818015575408936,0.5955678670360112,0.5789473684210527
subsample=1.0,subsample,1.0,weight_class:women_s_bantamweight,38,0.6831786036491394,0.5872576177285318,0.5526315789473685
baseline,baseline,baseline,weight_class:women_s_flyweight,70,0.6668362617492676,0.6209150326797386,0.5428571428571428
colsample_bytree=0.6,colsample_bytree,0.6,weight_class:women_s_flyweight,70,0.6740220785140991,0.6045751633986929,0.5857142857142857
colsample_bytree=0.7,colsample_bytree,0.7,weight_class:women_s_flyweight,70,0.6710531115531921,0.6111111111111112,0.5571428571428572
colsample_bytree=0.9,colsample_bytree,0.9,weight_class:women_s_flyweight,70,0.665032148361206,0.619281045751634,0.5857142857142857
colsample_bytree=1.0,colsample_bytree,1.0,weight_class:women_s_flyweight,70,0.6685597896575928,0.611111111111111,0.5571428571428572
gamma=0.5,gamma,0.5,weight_class:women_s_flyweight,70,0.6668894290924072,0.6209150326797386,0.5428571428571428
gamma=1.0,gamma,1.0,weight_class:women_s_flyweight,70,0.6652231216430664,0.6225490196078431,0.5571428571428572
gamma=2.0,gamma,2.0,weight_class:women_s_flyweight,70,0.6653586626052856,0.6233660130718954,0.5571428571428572
learning_rate=0.03,learning_rate,0.03,weight_class:women_s_flyweight,70,0.6735554933547974,0.6127450980392157,0.5857142857142857
learning_rate=0.07,learning_rate,0.07,weight_class:women_s_flyweight,70,0.6675548553466797,0.625,0.5571428571428572
learning_rate=0.1,learning_rate,0.1,weight_class:women_s_flyweight,70,0.6673961281776428,0.6282679738562091,0.5857142857142857
max_depth=3,max_depth,3,weight_class:women_s_flyweight,70,0.675049364566803,0.5955882352941176,0.5571428571428572
max_depth=5,max_depth,5,weight_class:women_s_flyweight,70,0.67046719789505,0.613562091503268,0.5571428571428572
max_depth=6,max_depth,6,weight_class:women_s_flyweight,70,0.6704087257385254,0.6225490196078431,0.5714285714285714
min_child_weight=1,min_child_weight,1,weight_class:women_s_flyweight,70,0.6703872680664062,0.6160130718954249,0.5714285714285714
min_child_weight=5,min_child_weight,5,weight_class:women_s_flyweight,70,0.6665379405021667,0.6233660130718954,0.5428571428571428
min_child_weight=7,min_child_weight,7,weight_class:women_s_flyweight,70,0.6671130657196045,0.6233660130718954,0.5857142857142857
n_estimators=150,n_estimators,150,weight_class:women_s_flyweight,70,0.6668362617492676,0.6209150326797386,0.5428571428571428
n_estimators=500,n_estimators,500,weight_class:women_s_flyweight,70,0.6668362617492676,0.6209150326797386,0.5428571428571428
n_estimators=800,n_estimators,800,weight_class:women_s_flyweight,70,0.6668362617492676,0.6209150326797386,0.5428571428571428
reg_alpha=0.1,reg_alpha,0.1,weight_class:women_s_flyweight,70,0.663838803768158,0.6323529411764706,0.5571428571428572
reg_alpha=0.5,reg_alpha,0.5,weight_class:women_s_flyweight,70,0.6704575419425964,0.6053921568627451,0.5285714285714286
reg_alpha=1.0,reg_alpha,1.0,weight_class:women_s_flyweight,70,0.674731433391571,0.602124183006536,0.5428571428571428
reg_lambda=10.0,reg_lambda,10.0,weight_class:women_s_flyweight,70,0.6830071806907654,0.5947712418300654,0.5428571428571428
reg_lambda=2.0,reg_lambda,2.0,weight_class:women_s_flyweight,70,0.6716300845146179,0.6176470588235294,0.5857142857142857
reg_lambda=5.0,reg_lambda,5.0,weight_class:women_s_flyweight,70,0.6789471507072449,0.6053921568627451,0.5428571428571428
subsample=0.6,subsample,0.6,weight_class:women_s_flyweight,70,0.6714380383491516,0.6086601307189543,0.5428571428571428
subsample=0.7,subsample,0.7,weight_class:women_s_flyweight,70,0.6784401535987854,0.6070261437908496,0.5571428571428572
subsample=0.9,subsample,0.9,weight_class:women_s_flyweight,70,0.6613302230834961,0.6323529411764706,0.6
subsample=1.0,subsample,1.0,weight_class:women_s_flyweight,70,0.6615357995033264,0.6348039215686274,0.5571428571428572
baseline,baseline,baseline,weight_class:women_s_strawweight,74,0.694166362285614,0.5491071428571428,0.4594594594594595
colsample_bytree=0.6,colsample_bytree,0.6,weight_class:women_s_strawweight,74,0.6894055604934692,0.5543154761904762,0.5
colsample_bytree=0.7,colsample_bytree,0.7,weight_class:women_s_strawweight,74,0.6859171390533447,0.5662202380952381,0.5135135135135135
colsample_bytree=0.9,colsample_bytree,0.9,weight_class:women_s_strawweight,74,0.6906320452690125,0.5572916666666666,0.4864864864864865
colsample_bytree=1.0,colsample_bytree,1.0,weight_class:women_s_strawweight,74,0.6927564740180969,0.550595238095238,0.4594594594594595
gamma=0.5,gamma,0.5,weight_class:women_s_strawweight,74,0.6941662430763245,0.5491071428571428,0.4594594594594595
gamma=1.0,gamma,1.0,weight_class:women_s_strawweight,74,0.6967712640762329,0.5476190476190477,0.47297297297297297
gamma=2.0,gamma,2.0,weight_class:women_s_strawweight,74,0.6992253661155701,0.5446428571428571,0.4864864864864865
learning_rate=0.03,learning_rate,0.03,weight_class:women_s_strawweight,74,0.6883291006088257,0.5572916666666666,0.47297297297297297
learning_rate=0.07,learning_rate,0.07,weight_class:women_s_strawweight,74,0.6888830661773682,0.5595238095238095,0.4594594594594595
learning_rate=0.1,learning_rate,0.1,weight_class:women_s_strawweight,74,0.6981103420257568,0.5520833333333334,0.527027027027027
max_depth=3,max_depth,3,weight_class:women_s_strawweight,74,0.6929395794868469,0.5498511904761905,0.5405405405405406
max_depth=5,max_depth,5,weight_class:women_s_strawweight,74,0.6926127672195435,0.556547619047619,0.5
max_depth=6,max_depth,6,weight_class:women_s_strawweight,74,0.6900873184204102,0.5610119047619047,0.4864864864864865
min_child_weight=1,min_child_weight,1,weight_class:women_s_strawweight,74,0.6935882568359375,0.5446428571428571,0.47297297297297297
min_child_weight=5,min_child_weight,5,weight_class:women_s_strawweight,74,0.6961599588394165,0.5476190476190476,0.4864864864864865
min_child_weight=7,min_child_weight,7,weight_class:women_s_strawweight,74,0.6933892369270325,0.5416666666666666,0.4864864864864865
n_estimators=150,n_estimators,150,weight_class:women_s_strawweight,74,0.694166362285614,0.5491071428571428,0.4594594594594595
n_estimators=500,n_estimators,500,weight_class:women_s_strawweight,74,0.694166362285614,0.5491071428571428,0.4594594594594595
n_estimators=800,n_estimators,800,weight_class:women_s_strawweight,74,0.694166362285614,0.5491071428571428,0.4594594594594595
reg_alpha=0.1,reg_alpha,0.1,weight_class:women_s_strawweight,74,0.695431649684906,0.5461309523809523,0.4864864864864865
reg_alpha=0.5,reg_alpha,0.5,weight_class:women_s_strawweight,74,0.6935403347015381,0.5520833333333334,0.4864864864864865
reg_alpha=1.0,reg_alpha,1.0,weight_class:women_s_strawweight,74,0.695894181728363,0.5513392857142857,0.4594594594594595
reg_lambda=10.0,reg_lambda,10.0,weight_class:women_s_strawweight,74,0.6887008547782898,0.566220238095238,0.5135135135135135
reg_lambda=2.0,reg_lambda,2.0,weight_class:women_s_strawweight,74,0.6973893642425537,0.5394345238095238,0.4594594594594595
reg_lambda=5.0,reg_lambda,5.0,weight_class:women_s_strawweight,74,0.6933956742286682,0.5520833333333334,0.47297297297297297
subsample=0.6,subsample,0.6,weight_class:women_s_strawweight,74,0.6901915073394775,0.5669642857142857,0.527027027027027
subsample=0.7,subsample,0.7,weight_class:women_s_strawweight,74,0.6891148686408997,0.5788690476190477,0.5135135135135135
subsample=0.9,subsample,0.9,weight_class:women_s_strawweight,74,0.6873549818992615,0.5684523809523809,0.5405405405405406
subsample=1.0,subsample,1.0,weight_class:women_s_strawweight,74,0.6927056908607483,0.5572916666666667,0.527027027027027
